mara-netto;mara-brutto;half-netto;half-brutto;tenkm-netto;tenkm-brutto;fivekm-netto;fivekm-brutto;twofive-netto;twofive-brutto
04:51:33;05:08:32.354000;02:06:17;02:17:10.796000;01:08:19;01:18:44.666000;;;
04:53:25;05:10:24.528000;02:00:10;02:11:03.908000;01:08:19;01:18:44.773000;;;
04:53:30;05:10:29.702000;02:13:55;02:24:49.020000;01:08:19;01:18:44.880000;;;
03:56:35;04:13:34.876000;02:52:55;03:03:49.131000;01:08:19;01:18:44.987000;;;
04:09:12;04:26:12.051000;02:45:25;02:56:19.243000;01:08:20;01:18:46.094000;;;
03:23:33;03:40:33.225000;01:58:54;02:09:48.355000;01:08:20;01:18:46.201000;;;
03:54:53;04:11:53.399000;02:18:19;02:29:13.467000;01:08:20;01:18:46.308000;;;
04:02:19;04:19:19.574000;02:05:12;02:16:06.579000;01:08:20;01:18:46.415000;;;
04:12:34;04:29:34.748000;01:40:47;01:51:41.690000;01:08:21;01:18:47.522000;;;
04:18:04;04:35:04.922000;02:00:41;02:11:35.802000;01:08:21;01:18:47.629000;;;
04:39:26;04:56:27.097000;02:21:20;02:32:14.914000;01:08:22;01:18:48.736000;;;
03:09:27;03:26:28.271000;02:18:40;02:29:35.026000;01:08:22;01:18:48.843000;;;
03:32:28;03:49:29.445000;02:07:27;02:18:22.138000;01:08:22;01:18:48.950000;;;
03:50:22;04:07:23.620000;01:46:40;01:57:35.249000;01:08:23;01:18:50.057000;;;
03:55:00;04:12:01.794000;01:52:52;02:03:47.361000;01:08:23;01:18:50.164000;;;
03:55:19;04:12:20.968000;02:35:59;02:46:54.473000;01:08:23;01:18:50.271000;;;
03:57:46;04:14:48.142000;01:54:01;02:04:56.585000;01:08:23;01:18:50.378000;;;
04:03:37;04:20:39.317000;02:05:01;02:15:56.697000;01:08:24;01:18:51.484000;;;
04:04:29;04:21:31.491000;01:49:19;02:00:14.808000;01:08:24;01:18:51.591000;;;
04:09:05;04:26:07.665000;02:59:17;03:10:12.920000;01:08:24;01:18:51.698000;;;
04:10:52;04:27:54.840000;02:39:15;02:50:11.032000;01:08:24;01:18:51.805000;;;
04:14:03;04:31:06.014000;02:21:14;02:32:10.144000;01:08:24;01:18:51.912000;;;
04:22:08;04:39:11.188000;02:05:50;02:16:46.256000;01:08:25;01:18:53.019000;;;
04:25:58;04:43:01.363000;01:59:40;02:10:36.367000;01:08:25;01:18:53.126000;;;
04:28:58;04:46:01.537000;02:53:04;03:04:00.479000;01:08:25;01:18:53.233000;;;
04:32:42;04:49:45.711000;02:13:31;02:24:27.591000;01:08:25;01:18:53.340000;;;
04:36:29;04:53:32.886000;01:52:28;02:03:24.703000;01:08:25;01:18:53.447000;;;
04:40:17;04:57:21.060000;03:08:12;03:19:08.815000;01:08:25;01:18:53.554000;;;
04:44:20;05:01:24.234000;02:50:08;03:01:04.926000;01:08:26;01:18:54.661000;;;
04:48:20;05:05:24.408000;01:38:55;01:49:52.038000;01:08:26;01:18:54.768000;;;
04:53:54;05:10:58.583000;02:44:49;02:55:46.150000;01:08:26;01:18:54.875000;;;
05:05:08;05:22:12.757000;01:55:39;02:06:36.262000;01:08:26;01:18:54.982000;;;
05:08:48;05:25:52.931000;01:49:31;02:00:28.374000;01:08:27;01:18:56.089000;;;
05:21:15;05:38:20.106000;01:49:19;02:00:16.485000;01:08:26;01:18:55.196000;;;
03:03:01;03:20:06.280000;01:49:24;02:00:21.597000;01:08:27;01:18:56.303000;;;
03:36:30;03:53:35.454000;02:04:18;02:15:15.709000;01:08:27;01:18:56.410000;;;
03:36:34;03:53:39.629000;01:52:13;02:03:10.821000;01:08:27;01:18:56.517000;;;
03:36:34;03:53:39.803000;01:57:30;02:08:27.933000;01:08:28;01:18:57.624000;;;
03:41:35;03:58:40.977000;02:25:03;02:36:01.044000;01:08:28;01:18:57.731000;;;
03:47:20;04:04:26.152000;01:52:22;02:03:20.156000;01:08:28;01:18:57.838000;;;
03:52:19;04:09:25.326000;02:04:22;02:15:20.268000;01:08:28;01:18:57.945000;;;
03:54:18;04:11:24.500000;02:49:15;03:00:13.380000;01:08:29;01:18:59.052000;;;
03:55:38;04:12:44.674000;02:41:02;02:52:00.492000;01:08:29;01:18:59.159000;;;
04:06:39;04:23:45.849000;02:20:38;02:31:36.603000;01:08:29;01:18:59.266000;;;
04:15:33;04:32:40.023000;01:57:30;02:08:28.715000;01:08:29;01:18:59.373000;;;
04:19:04;04:36:11.197000;02:32:13;02:43:11.827000;01:08:29;01:18:59.480000;;;
04:21:06;04:38:13.372000;02:49:15;03:00:13.939000;01:08:30;01:19:00.587000;;;
04:21:56;04:39:03.546000;01:53:27;02:04:26.051000;01:08:29;01:18:59.694000;;;
04:22:30;04:39:37.720000;02:00:19;02:11:18.162000;01:08:30;01:19:00.801000;;;
04:25:01;04:42:08.895000;02:14:30;02:25:29.274000;01:08:30;01:19:00.908000;;;
04:28:03;04:45:11.069000;02:04:48;02:15:47.386000;01:08:30;01:19:01.015000;;;
04:29:14;04:46:22.243000;01:57:48;02:08:47.498000;01:08:30;01:19:01.122000;;;
04:29:28;04:46:36.418000;01:35:39;01:46:38.610000;01:08:31;01:19:02.229000;;;
04:33:56;04:51:04.592000;01:42:07;01:53:06.721000;01:08:31;01:19:02.336000;;;
04:34:02;04:51:10.766000;02:16:16;02:27:15.833000;01:08:31;01:19:02.443000;;;
04:44:03;05:01:11.940000;01:50:31;02:01:30.945000;01:08:32;01:19:03.550000;;;
04:45:02;05:02:11.115000;02:32:22;02:43:22.057000;01:08:32;01:19:03.657000;;;
04:52:24;05:09:33.289000;01:48:38;01:59:38.169000;01:08:32;01:19:03.764000;;;
04:53:10;05:10:19.463000;02:16:13;02:27:13.280000;01:08:33;01:19:04.871000;;;
05:14:20;05:31:29.638000;02:25:12;02:36:12.392000;01:08:34;01:19:05.978000;;;
04:57:47;05:14:56.812000;02:42:56;02:53:56.504000;01:08:34;01:19:06.085000;;;
06:05:02;06:22:11.986000;02:13:59;02:24:59.616000;01:08:33;01:19:05.192000;;;
03:36:16;03:53:26.161000;02:14:02;02:25:02.728000;01:08:34;01:19:06.299000;;;
03:37:55;03:55:05.335000;02:13:03;02:24:03.839000;01:08:34;01:19:06.406000;;;
03:48:34;04:05:44.509000;01:40:15;01:51:15.951000;01:08:35;01:19:07.513000;;;
03:52:52;04:10:02.684000;01:36:02;01:47:03.063000;01:08:35;01:19:07.620000;;;
03:54:08;04:11:18.858000;02:31:09;02:42:10.175000;01:08:35;01:19:07.727000;;;
04:18:22;04:35:33.032000;02:21:01;02:32:02.287000;01:08:35;01:19:07.834000;;;
04:19:17;04:36:28.206000;02:14:55;02:25:56.398000;01:08:35;01:19:07.941000;;;
04:24:20;04:41:31.381000;01:53:27;02:04:28.510000;01:08:37;01:19:10.048000;;;
04:34:26;04:51:37.555000;01:45:14;01:56:15.622000;01:08:38;01:19:11.155000;;;
04:34:26;04:51:37.729000;02:06:43;02:17:44.734000;01:08:37;01:19:10.262000;;;
04:39:43;04:56:54.904000;02:12:51;02:23:52.846000;01:08:37;01:19:10.369000;;;
04:44:03;05:01:15.078000;02:29:04;02:40:05.957000;01:08:37;01:19:10.476000;;;
04:50:45;05:07:57.252000;01:48:57;01:59:59.069000;01:08:38;01:19:11.583000;;;
04:55:05;05:12:17.427000;01:55:19;02:06:21.181000;01:08:38;01:19:11.690000;;;
04:56:21;05:13:33.601000;02:24:33;02:35:35.293000;01:08:38;01:19:11.797000;;;
04:56:21;05:13:33.775000;01:55:51;02:06:53.405000;01:08:38;01:19:11.904000;;;
05:02:01;05:19:13.950000;02:17:52;02:28:54.516000;01:08:38;01:19:12.011000;;;
03:48:09;04:05:22.124000;02:30:33;02:41:35.628000;01:08:38;01:19:12.118000;;;
04:00:51;04:18:04.298000;02:17:57;02:28:59.740000;01:08:39;01:19:13.225000;;;
04:07:57;04:25:10.472000;02:01:06;02:12:08.852000;01:08:39;01:19:13.332000;;;
04:12:19;04:29:32.647000;02:08:40;02:19:42.964000;01:08:40;01:19:14.439000;;;
04:13:12;04:30:25.821000;02:23:57;02:35:00.075000;01:08:39;01:19:13.546000;;;
04:13:39;04:30:52.995000;02:00:29;02:11:32.187000;01:08:41;01:19:15.653000;;;
04:26:29;04:43:43.170000;02:17:57;02:29:00.299000;01:08:41;01:19:15.760000;;;
04:41:37;04:58:51.344000;02:29:05;02:40:08.411000;01:08:41;01:19:15.867000;;;
06:05:39;06:22:53.518000;02:19:53;02:30:56.523000;01:08:41;01:19:15.974000;;;
03:33:18;03:50:32.693000;02:32:26;02:43:29.634000;01:08:41;01:19:16.081000;;;
03:47:44;04:04:58.867000;02:03:35;02:14:38.746000;01:08:41;01:19:16.188000;;;
03:52:53;04:10:08.041000;02:35:04;02:46:07.858000;01:08:41;01:19:16.295000;;;
04:13:53;04:31:08.216000;02:05:49;02:16:52.970000;01:08:42;01:19:17.402000;;;
04:21:18;04:38:33.390000;01:50:34;02:01:38.081000;01:08:42;01:19:17.509000;;;
04:21:37;04:38:52.564000;02:07:41;02:18:45.193000;01:08:41;01:19:16.616000;;;
04:28:05;04:45:20.738000;01:58:08;02:09:12.305000;01:08:42;01:19:17.723000;;;
04:55:20;05:12:35.913000;02:54:31;03:05:35.417000;01:08:42;01:19:17.830000;;;
04:56:17;05:13:33.087000;02:01:27;02:12:31.529000;01:08:42;01:19:17.937000;;;
05:30:51;05:48:07.261000;02:41:38;02:52:42.640000;01:08:42;01:19:18.044000;;;
03:24:57;03:42:13.436000;02:17:18;02:28:22.752000;01:08:42;01:19:18.151000;;;
03:26:48;03:44:04.610000;02:17:32;02:28:36.864000;01:08:44;01:19:20.258000;;;
03:36:28;03:53:44.784000;01:41:51;01:52:55.976000;01:08:45;01:19:21.365000;;;
03:56:01;04:13:17.959000;02:17:16;02:28:21.088000;01:08:45;01:19:21.471000;;;
04:18:03;04:35:20.133000;01:59:23;02:10:28.199000;01:08:45;01:19:21.578000;;;
04:19:14;04:36:31.307000;02:31:31;02:42:36.311000;01:08:44;01:19:20.685000;;;
04:25:47;04:43:04.482000;01:52:15;02:03:20.423000;01:08:45;01:19:21.792000;;;
04:35:35;04:52:52.656000;02:24:50;02:35:55.535000;01:08:45;01:19:21.899000;;;
04:39:16;04:56:33.830000;01:59:05;02:10:10.647000;01:08:46;01:19:23.006000;;;
04:55:12;05:12:30.004000;01:32:57;01:44:02.758000;01:08:47;01:19:24.113000;;;
04:56:19;05:13:37.179000;01:45:02;01:56:07.870000;01:08:47;01:19:24.220000;;;
05:03:05;05:20:23.353000;02:06:20;02:17:25.982000;01:08:47;01:19:24.327000;;;
05:42:46;06:00:04.527000;01:58:26;02:09:32.094000;01:08:47;01:19:24.434000;;;
05:53:42;06:11:00.702000;02:44:39;02:55:45.206000;01:08:47;01:19:24.541000;;;
06:13:34;06:30:52.876000;02:23:31;02:34:37.317000;01:08:47;01:19:24.648000;;;
03:15:58;03:33:17.050000;01:59:55;02:11:01.429000;01:08:46;01:19:23.755000;;;
03:29:58;03:47:17.225000;02:03:54;02:15:00.541000;01:08:46;01:19:23.862000;;;
03:36:03;03:53:22.399000;02:12:30;02:23:36.653000;01:08:47;01:19:24.969000;;;
03:48:42;04:06:01.573000;02:44:36;02:55:42.765000;01:08:48;01:19:26.076000;;;
03:49:54;04:07:13.748000;03:14:47;03:25:53.876000;01:08:48;01:19:26.183000;;;
03:53:11;04:10:30.922000;02:05:37;02:16:43.988000;01:08:49;01:19:27.290000;;;
03:55:35;04:12:55.096000;02:40:27;02:51:34.100000;01:08:49;01:19:27.397000;;;
03:57:53;04:15:13.270000;02:04:15;02:15:22.212000;01:08:49;01:19:27.504000;;;
04:01:42;04:19:02.445000;02:05:35;02:16:42.324000;01:08:50;01:19:28.611000;;;
04:07:04;04:24:24.619000;02:10:34;02:21:41.435000;01:08:50;01:19:28.718000;;;
04:08:26;04:25:46.793000;01:56:48;02:07:55.547000;01:08:50;01:19:28.825000;;;
04:09:58;04:27:18.968000;01:45:21;01:56:28.659000;01:08:51;01:19:29.932000;;;
04:11:39;04:29:00.142000;02:12:24;02:23:31.771000;01:08:51;01:19:30.039000;;;
04:17:01;04:34:22.316000;02:03:29;02:14:36.883000;01:08:52;01:19:31.146000;;;
04:25:10;04:42:31.491000;02:02:59;02:14:06.994000;01:08:52;01:19:31.253000;;;
04:28:09;04:45:30.665000;01:44:59;01:56:07.106000;01:08:52;01:19:31.360000;;;
04:30:04;04:47:25.839000;01:49:04;02:00:12.218000;01:08:51;01:19:30.467000;;;
04:33:54;04:51:16.014000;01:54:21;02:05:29.330000;01:08:52;01:19:31.574000;;;
04:33:54;04:51:16.188000;02:00:52;02:12:00.442000;01:08:52;01:19:31.681000;;;
04:33:54;04:51:16.362000;02:26:10;02:37:18.553000;01:08:53;01:19:32.788000;;;
04:33:54;04:51:16.536000;02:02:41;02:13:49.665000;01:08:53;01:19:32.895000;;;
04:41:47;04:59:09.711000;02:35:03;02:46:11.777000;01:08:53;01:19:33.002000;;;
04:51:10;05:08:32.885000;01:45:25;01:56:33.889000;01:08:54;01:19:34.109000;;;
04:53:33;05:10:56.059000;01:48:00;01:59:09.001000;01:08:55;01:19:35.216000;;;
04:54:46;05:12:09.234000;02:35:03;02:46:12.112000;01:08:55;01:19:35.323000;;;
04:55:42;05:13:05.408000;02:29:18;02:40:27.224000;01:08:55;01:19:35.430000;;;
04:56:37;05:14:00.582000;01:59:14;02:10:23.336000;01:08:55;01:19:35.537000;;;
05:00:43;05:18:06.757000;01:42:45;01:53:54.448000;01:08:55;01:19:35.644000;;;
05:44:19;06:01:42.931000;01:59:32;02:10:41.560000;01:08:56;01:19:36.751000;;;
05:19:55;05:37:19.105000;01:39:16;01:50:25.671000;01:08:56;01:19:36.858000;;;
03:20:33;03:37:57.280000;02:43:31;02:54:40.783000;01:08:56;01:19:36.965000;;;
03:28:18;03:45:42.454000;02:11:36;02:22:45.895000;01:08:57;01:19:38.072000;;;
03:30:02;03:47:26.628000;03:24:22;03:35:32.007000;01:08:57;01:19:38.179000;;;
03:33:08;03:50:32.803000;02:20:23;02:31:33.119000;01:08:58;01:19:39.286000;;;
03:37:16;03:54:40.977000;01:52:06;02:03:16.230000;01:08:58;01:19:39.393000;;;
03:45:32;04:02:57.151000;03:06:59;03:18:09.342000;01:08:58;01:19:39.500000;;;
03:48:31;04:05:56.325000;01:56:05;02:07:15.454000;01:08:58;01:19:39.607000;;;
03:59:55;04:17:20.500000;02:28:52;02:40:02.566000;01:08:59;01:19:40.714000;;;
04:01:08;04:18:33.674000;01:32:05;01:43:15.678000;01:08:59;01:19:40.821000;;;
04:02:03;04:19:28.848000;02:08:20;02:19:30.789000;01:08:58;01:19:39.928000;;;
04:09:39;04:27:05.023000;02:05:41;02:16:51.901000;01:08:58;01:19:40.035000;;;
04:16:18;04:33:44.197000;01:40:45;01:51:56.013000;01:08:59;01:19:41.142000;;;
04:25:19;04:42:45.371000;01:49:32;02:00:43.125000;01:08:59;01:19:41.249000;;;
04:27:37;04:45:03.546000;01:41:58;01:53:09.237000;01:08:59;01:19:41.356000;;;
04:28:36;04:46:02.720000;01:58:10;02:09:21.348000;01:08:59;01:19:41.463000;;;
04:28:37;04:46:03.894000;03:19:32;03:30:43.460000;01:08:59;01:19:41.570000;;;
04:44:01;05:01:28.069000;01:49:38;02:00:49.572000;01:09:00;01:19:42.677000;;;
04:45:06;05:02:33.243000;01:54:45;02:05:56.684000;01:09:00;01:19:42.784000;;;
04:46:39;05:04:06.417000;02:38:13;02:49:24.796000;01:09:01;01:19:43.891000;;;
06:08:28;06:25:55.591000;01:50:33;02:01:44.907000;01:09:01;01:19:43.998000;;;
03:49:11;04:06:38.766000;02:30:36;02:41:48.019000;01:09:01;01:19:44.105000;;;
04:07:46;04:25:13.940000;02:08:20;02:19:32.131000;01:09:01;01:19:44.212000;;;
04:09:46;04:27:14.114000;01:54:45;02:05:57.243000;01:09:02;01:19:45.319000;;;
04:10:14;04:27:42.289000;02:27:28;02:38:40.355000;01:09:02;01:19:45.426000;;;
04:36:31;04:53:59.463000;02:08:28;02:19:40.466000;01:09:02;01:19:45.533000;;;
05:01:49;05:19:17.637000;03:17:49;03:29:01.578000;01:09:02;01:19:45.640000;;;
05:04:05;05:21:33.812000;02:26:45;02:37:57.690000;01:09:03;01:19:46.747000;;;
05:36:48;05:54:16.986000;01:53:44;02:04:56.802000;01:09:03;01:19:46.854000;;;
03:36:05;03:53:34.160000;02:16:22;02:27:34.914000;01:09:04;01:19:47.961000;;;
03:38:29;03:55:58.335000;02:22:31;02:33:44.025000;01:09:05;01:19:49.068000;;;
04:18:26;04:35:55.509000;02:03:51;02:15:04.137000;01:09:05;01:19:49.175000;;;
04:29:47;04:47:16.683000;01:56:55;02:08:08.249000;01:09:05;01:19:49.282000;;;
04:33:47;04:51:16.857000;01:53:53;02:05:06.361000;01:09:06;01:19:50.389000;;;
04:34:03;04:51:33.032000;02:08:22;02:19:35.473000;01:09:06;01:19:50.496000;;;
04:36:28;04:53:58.206000;01:57:05;02:08:18.584000;01:09:05;01:19:49.603000;;;
04:41:20;04:58:50.380000;01:59:32;02:10:45.696000;01:09:05;01:19:49.710000;;;
05:10:30;05:28:00.555000;02:05:52;02:17:05.808000;01:09:06;01:19:50.817000;;;
03:35:41;03:53:11.729000;01:57:46;02:08:59.920000;01:09:06;01:19:50.924000;;;
03:42:40;04:00:10.903000;01:54:35;02:05:49.032000;01:09:06;01:19:51.031000;;;
03:48:54;04:06:25.078000;01:52:05;02:03:19.143000;01:09:06;01:19:51.138000;;;
03:51:07;04:08:38.252000;02:43:47;02:55:01.255000;01:09:07;01:19:52.245000;;;
03:53:02;04:10:33.426000;02:19:37;02:30:51.367000;01:09:08;01:19:53.351000;;;
03:55:54;04:13:25.601000;02:23:05;02:34:19.479000;01:09:08;01:19:53.458000;;;
04:05:37;04:23:08.775000;02:23:59;02:35:13.591000;01:09:08;01:19:53.565000;;;
04:15:44;04:33:15.949000;01:52:01;02:03:15.702000;01:09:08;01:19:53.672000;;;
04:19:05;04:36:37.123000;02:11:59;02:23:13.814000;01:09:09;01:19:54.779000;;;
04:28:53;04:46:25.298000;02:22:02;02:33:16.926000;01:09:09;01:19:54.886000;;;
04:35:24;04:52:56.472000;02:09:19;02:20:34.038000;01:09:09;01:19:54.993000;;;
04:35:24;04:52:56.646000;02:49:04;03:00:19.150000;01:09:10;01:19:56.100000;;;
04:44:31;05:02:03.821000;02:34:24;02:45:39.261000;01:09:10;01:19:56.207000;;;
04:48:39;05:06:11.995000;01:59:00;02:10:15.373000;01:09:11;01:19:57.314000;;;
04:53:35;05:11:08.169000;01:46:29;01:57:44.485000;01:09:11;01:19:57.421000;;;
05:05:45;05:23:18.344000;01:56:15;02:07:30.597000;01:09:12;01:19:58.528000;;;
03:47:25;04:04:58.518000;02:06:34;02:17:49.709000;01:09:11;01:19:57.635000;;;
04:04:13;04:21:46.692000;03:37:28;03:48:43.820000;01:09:11;01:19:57.742000;;;
04:05:15;04:22:48.867000;02:06:40;02:17:55.932000;01:09:12;01:19:58.849000;;;
04:13:03;04:30:37.041000;02:41:16;02:52:32.044000;01:09:12;01:19:58.956000;;;
04:14:01;04:31:35.215000;02:25:46;02:37:02.156000;01:09:12;01:19:59.063000;;;
04:15:10;04:32:44.389000;02:57:03;03:08:19.268000;01:09:12;01:19:59.170000;;;
04:16:29;04:34:03.564000;01:44:08;01:55:24.379000;01:09:12;01:19:59.277000;;;
04:16:31;04:34:05.738000;02:12:02;02:23:18.491000;01:09:13;01:20:00.384000;;;
04:23:02;04:40:36.912000;01:46:05;01:57:21.603000;01:09:13;01:20:00.491000;;;
04:24:25;04:42:00.087000;02:15:56;02:27:12.715000;01:09:14;01:20:01.598000;;;
04:27:34;04:45:09.261000;03:11:44;03:23:00.826000;01:09:14;01:20:01.705000;;;
04:28:15;04:45:50.435000;01:50:04;02:01:20.938000;01:09:14;01:20:01.812000;;;
04:29:19;04:46:54.610000;02:42:35;02:53:52.050000;01:09:14;01:20:01.919000;;;
04:38:25;04:56:00.784000;02:06:53;02:18:10.162000;01:09:14;01:20:02.026000;;;
04:42:39;05:00:14.958000;01:38:25;01:49:42.274000;01:09:13;01:20:01.133000;;;
04:51:34;05:09:10.133000;02:05:01;02:16:18.385000;01:09:14;01:20:02.240000;;;
05:06:39;05:24:15.307000;03:00:34;03:11:51.497000;01:09:16;01:20:04.347000;;;
05:06:41;05:24:17.481000;02:23:22;02:34:39.609000;01:09:16;01:20:04.454000;;;
05:15:16;05:32:52.655000;02:32:54;02:44:11.721000;01:09:16;01:20:04.561000;;;
05:31:22;05:48:58.830000;01:55:49;02:07:06.833000;01:09:16;01:20:04.668000;;;
05:33:36;05:51:13.004000;02:20:33;02:31:50.944000;01:09:17;01:20:05.775000;;;
03:20:09;03:37:46.178000;02:12:30;02:23:48.056000;01:09:17;01:20:05.882000;;;
03:26:51;03:44:28.353000;02:40:40;02:51:58.168000;01:09:16;01:20:04.989000;;;
03:51:49;04:09:26.527000;02:37:05;02:48:23.280000;01:09:16;01:20:05.096000;;;
03:54:38;04:12:15.701000;03:03:05;03:14:23.392000;01:09:17;01:20:06.203000;;;
03:55:33;04:13:10.876000;02:28:39;02:39:57.503000;01:09:18;01:20:07.310000;;;
03:58:10;04:15:48.050000;02:40:03;02:51:21.615000;01:09:19;01:20:08.417000;;;
04:03:15;04:20:53.224000;02:04:40;02:15:58.727000;01:09:19;01:20:08.524000;;;
04:07:31;04:25:09.399000;02:00:32;02:11:50.839000;01:09:19;01:20:08.631000;;;
04:09:14;04:26:52.573000;02:39:43;02:51:01.951000;01:09:19;01:20:08.738000;;;
04:14:30;04:32:08.747000;02:26:27;02:37:46.062000;01:09:20;01:20:09.845000;;;
04:16:54;04:34:32.921000;02:00:49;02:12:08.174000;01:09:20;01:20:09.952000;;;
04:19:38;04:37:17.096000;01:56:30;02:07:49.286000;01:09:19;01:20:09.059000;;;
04:20:17;04:37:56.270000;02:26:15;02:37:34.398000;01:09:20;01:20:10.166000;;;
04:20:43;04:38:22.444000;02:28:56;02:40:15.510000;01:09:20;01:20:10.273000;;;
04:23:35;04:41:14.619000;01:58:43;02:10:02.621000;01:09:20;01:20:10.380000;;;
04:34:04;04:51:43.793000;02:17:24;02:28:43.733000;01:09:20;01:20:10.487000;;;
04:35:45;04:53:24.967000;02:32:48;02:44:07.845000;01:09:21;01:20:11.594000;;;
04:38:48;04:56:28.142000;01:41:09;01:52:28.957000;01:09:21;01:20:11.701000;;;
04:54:48;05:12:28.316000;02:32:49;02:44:09.069000;01:09:20;01:20:10.808000;;;
04:56:27;05:14:07.490000;01:48:52;02:00:12.180000;01:09:20;01:20:10.915000;;;
05:03:23;05:21:03.665000;01:56:02;02:07:22.292000;01:09:20;01:20:11.022000;;;
05:04:51;05:22:31.839000;02:10:32;02:21:52.404000;01:09:21;01:20:12.129000;;;
05:06:42;05:24:23.013000;02:22:40;02:34:00.516000;01:09:20;01:20:11.236000;;;
03:22:41;03:40:22.187000;03:02:45;03:14:05.628000;01:09:20;01:20:11.343000;;;
03:45:24;04:03:05.362000;01:56:18;02:07:38.739000;01:09:21;01:20:12.450000;;;
03:55:06;04:12:47.536000;02:30:07;02:41:27.851000;01:09:21;01:20:12.557000;;;
03:55:39;04:13:20.710000;01:40:21;01:51:41.963000;01:09:21;01:20:12.664000;;;
03:56:12;04:13:53.885000;02:10:19;02:21:40.075000;01:09:21;01:20:12.771000;;;
04:15:58;04:33:40.059000;01:53:51;02:05:12.187000;01:09:21;01:20:12.878000;;;
04:25:59;04:43:41.233000;02:03:54;02:15:15.298000;01:09:22;01:20:13.985000;;;
04:43:53;05:01:35.408000;02:36:07;02:47:28.410000;01:09:21;01:20:13.092000;;;
05:06:40;05:24:22.582000;02:00:50;02:12:11.522000;01:09:22;01:20:14.199000;;;
05:30:08;05:47:50.756000;01:46:38;01:57:59.634000;01:09:22;01:20:14.306000;;;
03:19:32;03:37:14.931000;02:12:04;02:23:25.746000;01:09:23;01:20:15.413000;;;
03:37:21;03:55:04.105000;01:58:31;02:09:52.857000;01:09:23;01:20:15.520000;;;
03:48:49;04:06:32.279000;02:33:12;02:44:33.969000;01:09:23;01:20:15.627000;;;
03:50:41;04:08:24.453000;01:53:18;02:04:40.081000;01:09:23;01:20:15.734000;;;
03:51:15;04:08:58.628000;02:14:07;02:25:29.193000;01:09:23;01:20:15.841000;;;
03:52:17;04:10:00.802000;02:05:33;02:16:55.305000;01:09:24;01:20:16.948000;;;
03:54:18;04:12:01.976000;02:36:05;02:47:27.416000;01:09:24;01:20:17.055000;;;
03:56:31;04:14:15.151000;02:37:24;02:48:46.528000;01:09:23;01:20:16.162000;;;
04:11:09;04:28:53.325000;02:45:30;02:56:52.640000;01:09:23;01:20:16.269000;;;
04:15:28;04:33:12.499000;02:44:28;02:55:50.752000;01:09:23;01:20:16.376000;;;
04:19:13;04:36:57.674000;02:35:11;02:46:33.864000;01:09:23;01:20:16.483000;;;
04:21:37;04:39:21.848000;02:20:46;02:32:08.975000;01:09:23;01:20:16.590000;;;
04:24:02;04:41:47.022000;02:35:26;02:46:49.087000;01:09:24;01:20:17.697000;;;
04:44:37;05:02:22.197000;02:35:28;02:46:51.199000;01:09:24;01:20:17.804000;;;
04:46:08;05:03:53.371000;02:36:13;02:47:36.311000;01:09:24;01:20:17.911000;;;
04:51:24;05:09:09.545000;02:34:42;02:46:05.423000;01:09:25;01:20:19.018000;;;
04:58:15;05:16:00.719000;02:18:10;02:29:33.534000;01:09:25;01:20:19.125000;;;
05:04:50;05:22:35.894000;01:35:25;01:46:48.646000;01:09:26;01:20:20.231000;;;
03:16:20;03:34:06.068000;02:18:03;02:29:26.758000;01:09:26;01:20:20.338000;;;
03:30:27;03:48:13.242000;02:34:44;02:46:07.870000;01:09:26;01:20:20.445000;;;
03:32:44;03:50:30.417000;02:05:01;02:16:24.982000;01:09:26;01:20:20.552000;;;
04:10:51;04:28:37.591000;02:11:51;02:23:15.093000;01:09:27;01:20:21.659000;;;
04:20:52;04:38:38.765000;02:16:23;02:27:47.205000;01:09:27;01:20:21.766000;;;
04:36:59;04:54:45.940000;02:05:14;02:16:38.317000;01:09:27;01:20:21.873000;;;
04:58:21;05:16:08.114000;01:57:54;02:09:18.429000;01:09:27;01:20:21.980000;;;
05:30:47;05:48:34.288000;01:52:31;02:03:55.541000;01:09:27;01:20:22.087000;;;
04:58:15;05:16:02.463000;01:49:44;02:01:08.652000;01:09:28;01:20:23.194000;;;
03:25:25;03:43:12.637000;02:20:18;02:31:42.764000;01:09:28;01:20:23.301000;;;
03:39:44;03:57:31.811000;02:14:27;02:25:51.876000;01:09:28;01:20:23.408000;;;
03:41:11;03:58:58.985000;01:36:49;01:48:13.988000;01:09:29;01:20:24.515000;;;
03:47:56;04:05:44.160000;02:13:24;02:24:49.100000;01:09:29;01:20:24.622000;;;
03:53:10;04:10:58.334000;02:34:41;02:46:06.211000;01:09:29;01:20:24.729000;;;
03:55:03;04:12:51.508000;03:05:36;03:17:01.323000;01:09:29;01:20:24.836000;;;
03:55:26;04:13:14.683000;01:51:58;02:03:23.435000;01:09:29;01:20:24.943000;;;
04:03:51;04:21:39.857000;02:05:47;02:17:12.547000;01:09:28;01:20:24.050000;;;
04:06:06;04:23:55.031000;02:29:39;02:41:04.659000;01:09:29;01:20:25.157000;;;
04:06:29;04:24:18.206000;01:41:06;01:52:31.770000;01:09:29;01:20:25.264000;;;
04:15:04;04:32:53.380000;02:03:15;02:14:40.882000;01:09:29;01:20:25.371000;;;
